Params	Time Savings	BD-BR Inc	RDCCOst
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.8774	1.3133	1.4968
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.8736	1.3099	1.4995
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.8756	1.3184	1.5056
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.8724	1.3084	1.4997
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8991	1.4543	1.6175
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8969	1.4501	1.6167
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8939	1.4415	1.6126
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8950	1.4465	1.6161
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8965	1.4516	1.6193
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8915	1.4430	1.6187
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.8400	1.1556	1.3756
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.8605	1.2476	1.4499
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.8796	1.3190	1.4995
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8991	1.4543	1.6176
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_refs=3	0.8362	1.1507	1.3762
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=3_refs=3	0.8575	1.2418	1.4482
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=2_refs=3	0.8775	1.3133	1.4967
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=8_TestRect=1_refs=3	0.8976	1.4501	1.6155
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_refs=3	0.8309	1.1475	1.3810
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.8523	1.2390	1.4536
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.8738	1.3099	1.4991
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8951	1.4465	1.6160
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_refs=3	0.8351	1.1585	1.3873
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=3_refs=3	0.8562	1.2479	1.4576
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.8756	1.3184	1.5056
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=1_refs=3	0.8966	1.4516	1.6190
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_TestRect=2_refs=3	0.8686	1.3088	1.5067
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.8362	1.1517	1.3773
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.8577	1.2455	1.4521
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.8777	1.3160	1.4995
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8979	1.4510	1.6160
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.8363	1.1517	1.3773
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.8576	1.2455	1.4523
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.8777	1.3160	1.4994
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8979	1.4510	1.6160
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.8405	1.1649	1.3859
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.8608	1.2544	1.4572
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.8806	1.3225	1.5019
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8995	1.4597	1.6229
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.8405	1.1649	1.3860
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.8609	1.2544	1.4571
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.8805	1.3225	1.5020
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8994	1.4597	1.6230
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_refs=3	0.8287	1.1439	1.3804
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=3_refs=3	0.8516	1.2395	1.4554
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=2_refs=3	0.8725	1.3103	1.5018
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=2_SearchRange=4_TestRect=1_refs=3	0.8941	1.4442	1.6153
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.8363	1.1507	1.3760
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.8568	1.2418	1.4495
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.8776	1.3133	1.4965
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8976	1.4501	1.6156
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.8366	1.1507	1.3754
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.8572	1.2418	1.4486
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.8778	1.3133	1.4962
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8975	1.4501	1.6157
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.8365	1.1517	1.3769
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.8576	1.2455	1.4523
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.8778	1.3160	1.4992
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.8979	1.4510	1.6160
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.8363	1.1517	1.3772
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.8575	1.2455	1.4524
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.8778	1.3160	1.4993
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.8979	1.4510	1.6160
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.8396	1.1556	1.3763
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.8606	1.2476	1.4496
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.8800	1.3190	1.4989
AMP=0_BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8992	1.4543	1.6174
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.8396	1.1556	1.3763
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.8606	1.2476	1.4496
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.8796	1.3190	1.4996
BipredSearchRange=0_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8991	1.4543	1.6175
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_refs=3	0.8309	1.1475	1.3811
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.8520	1.2390	1.4542
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.8737	1.3099	1.4992
AMP=0_BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.8951	1.4465	1.6160
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_refs=3	0.8284	1.1429	1.3797
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=3_refs=3	0.8510	1.2360	1.4524
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=2_refs=3	0.8723	1.3084	1.4998
MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_SearchRange=8_TestRect=1_refs=3	0.8939	1.4415	1.6127
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_refs=3	0.8310	1.1475	1.3809
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.8527	1.2390	1.4530
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.8735	1.3099	1.4996
BipredSearchRange=2_MaxPartitionDepth=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.8951	1.4465	1.6160
AMP=0_BipredSearchRange=2_TestRect=2	0.3707	0.0289	0.0779
BipredSearchRange=2_TestRect=2_refs=2	0.4523	0.0383	0.0847
BipredSearchRange=2_TestRect=2_refs=3	0.3545	0.0274	0.0773
BipredSearchRange=0_TestRect=2	0.2713	0.0163	0.0600
BipredSearchRange=2_TestRect=2_refs=1	0.5447	0.0550	0.1010
BipredSearchRange=2_HadamardME=0_TestRect=2	0.3261	0.0281	0.0860
BipredSearchRange=2_FME=1_TestRect=2	0.4299	0.0664	0.1544
BipredSearchRange=2_MaxPartitionDepth=3_TestRect=2	0.4536	0.1430	0.3154
BipredSearchRange=2_FME=0_TestRect=2	0.5434	0.1817	0.3344
BipredSearchRange=2_MaxPartitionDepth=2_TestRect=2	0.6839	0.4533	0.6628
BipredSearchRange=2_FME=2_TestRect=2	0.3822	0.1891	0.4949
BipredSearchRange=2_MaxPartitionDepth=1_TestRect=2	0.8371	1.0274	1.2274
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=2	0.5530	0.0455	0.0823
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=2	0.6087	0.0583	0.0958
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=2	0.5607	0.0521	0.0930
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=2	0.6164	0.0633	0.1027
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=2	0.6568	0.0688	0.1048
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=2	0.7171	0.0869	0.1212
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=2	0.6628	0.0742	0.1120
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=2	0.7222	0.0915	0.1267
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1	0.5644	0.0568	0.1006
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1	0.6366	0.0734	0.1154
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.5901	0.0606	0.1028
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.6570	0.0787	0.1197
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6261	0.0697	0.1113
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6882	0.0863	0.1254
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6416	0.0763	0.1189
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.6994	0.0909	0.1299
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3	0.4061	0.0352	0.0866
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3	0.4772	0.0457	0.0958
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.4406	0.0405	0.0918
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.5091	0.0508	0.0998
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.4999	0.0465	0.0931
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5611	0.0589	0.1050
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.5193	0.0528	0.1016
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.5781	0.0620	0.1073
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=1	0.6623	0.0655	0.0990
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=1	0.7050	0.0754	0.1069
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=1	0.6630	0.0725	0.1093
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=1	0.7066	0.0815	0.1154
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_refs=2	0.4987	0.0365	0.0733
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=2	0.6053	0.0586	0.0968
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_refs=2	0.5513	0.0459	0.0832
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=2	0.6636	0.0731	0.1101
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=2	0.5069	0.0441	0.0869
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=2	0.6120	0.0645	0.1054
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=2	0.5587	0.0511	0.0915
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=2	0.6692	0.0784	0.1171
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=1	0.7294	0.0867	0.1189
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=1	0.7764	0.1051	0.1353
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=1	0.7303	0.0903	0.1236
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=1	0.7774	0.1091	0.1404
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1	0.4793	0.0654	0.1364
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3	0.5344	0.0722	0.1351
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2	0.5918	0.0860	0.1454
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1	0.6467	0.0996	0.1539
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3	0.5899	0.0859	0.1456
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1	0.5326	0.0725	0.1362
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2	0.6484	0.1000	0.1542
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1	0.7046	0.1134	0.1609
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.5703	0.0781	0.1370
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.6197	0.0873	0.1409
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.5668	0.0777	0.1370
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.6749	0.1086	0.1610
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.7261	0.1232	0.1697
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.5176	0.0716	0.1384
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.6212	0.0964	0.1551
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.6731	0.1008	0.1497
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.5982	0.0942	0.1575
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=3_refs=3	0.6465	0.1074	0.1662
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.6179	0.1028	0.1663
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3_refs=3	0.6635	0.1114	0.1678
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_refs=3	0.5986	0.0887	0.1482
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6935	0.1225	0.1766
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.7402	0.1398	0.1889
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.6174	0.0999	0.1618
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.7064	0.1334	0.1889
AMP=0_BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.7507	0.1438	0.1916
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_refs=3	0.5521	0.0854	0.1547
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6428	0.1075	0.1673
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_TestRect=1_refs=3	0.6879	0.1230	0.1788
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5736	0.0913	0.1592
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6606	0.1159	0.1755
BipredSearchRange=0_FME=1_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1_refs=3	0.7025	0.1264	0.1800
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_refs=1	0.6272	0.0556	0.0887
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=1	0.6965	0.0761	0.1093
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_refs=1	0.6672	0.0643	0.0963
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=1	0.7417	0.0918	0.1238
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=1	0.6291	0.0609	0.0968
BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=1	0.6967	0.0835	0.1198
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=1	0.6691	0.0680	0.1016
AMP=0_BipredSearchRange=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=1	0.7420	0.0945	0.1273
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1	0.3250	0.0256	0.0786
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2	0.4848	0.0475	0.0980
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1	0.3962	0.0326	0.0823
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2	0.5576	0.0595	0.1068
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.3632	0.0322	0.0885
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.5164	0.0544	0.1053
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.4288	0.0390	0.0910
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.5831	0.0679	0.1165
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_refs=3	0.4355	0.0384	0.0881
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.5626	0.0607	0.1079
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_refs=3	0.4953	0.0459	0.0928
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_TestRect=2_refs=3	0.6250	0.0754	0.1206
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.4565	0.0448	0.0982
BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.5797	0.0660	0.1139
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_refs=3	0.5140	0.0520	0.1011
AMP=0_BipredSearchRange=0_HadamardME=0_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2_refs=3	0.6391	0.0794	0.1242
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1	0.4215	0.1206	0.2860
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=3	0.5002	0.1579	0.3156
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=2	0.5768	0.2154	0.3734
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=1	0.6530	0.2560	0.3920
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1	0.4696	0.1243	0.2647
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=3	0.5489	0.1679	0.3059
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=2	0.6280	0.2280	0.3630
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_TestRect=1	0.7055	0.2775	0.3934
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.4970	0.1323	0.2662
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.5731	0.1739	0.3034
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=2	0.6463	0.2330	0.3606
AMP=0_BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=1	0.7198	0.2835	0.3939
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4	0.4506	0.1285	0.2851
BipredSearchRange=0_MaxPartitionDepth=3_QuadtreeTUMaxDepthInter=1_SearchRange=4_TestRect=3	0.5258	0.1665	0.3167
